Name,X-Coordinate,Y-Coordinate,Tag,공원녹지OX,Rain Gage,Outlet,Area (ha),Area(m^2),Total Area,Width (m),Flow Length (m),Slope (%),평균 Slope,Imperv. (%)
SN05723,178043.813,550630.8,단독주택,FALSE,huff_2yr,SD05722,0.058908,589.08,,24.271,24.271,0.3,,90
SN05724,178074.563,550626.75,단독주택,FALSE,huff_2yr,SD05723,0.051512,515.12,,22.696,22.697,0.3,,90
SN05725,178091.391,550631.75,단독주택,FALSE,huff_2yr,SD05724,0.018705,187.05,,13.677,13.676,0.3,,90
SN05737,178462.172,550626.7,단독주택,FALSE,huff_2yr,SD05838,0.089997,899.97,,29.999,30,0.397,,90
SN05738,178491.75,550627.9,단독주택,FALSE,huff_2yr,SD05839,0.082531,825.31,,28.728,28.728,0.4,,90
SN05739,178525.2,550627.8,교육시설,FALSE,huff_2yr,SN05840,0.046408,464.08,,21.542,21.543,0.378,,70
SN05740,178552.172,550626.7,교육시설,FALSE,huff_2yr,SN05841,0.09,900,,30,30,0.374,,70
SN05741,178582.172,550626.7,교육시설,FALSE,huff_2yr,S05842FFTT,0.09,900,,30,30,0.382,,70
SN05742,178612.172,550626.7,교육시설,FALSE,huff_2yr,S05843FTTT,0.09,900,,30,30,0.398,,70
SN05743,178642.172,550626.7,교육시설,FALSE,huff_2yr,S05844FTTT,0.09,900,,30,30,0.413,,70
SN05744,178672.172,550626.7,교육시설,FALSE,huff_2yr,S05845FTTT,0.09,900,,30,30,0.413,,70
SN05745,178702.172,550626.7,교육시설,FALSE,huff_2yr,S05846FTTT,0.09,900,,30,30,0.413,,70
SN05746,178732.172,550626.7,교육시설,FALSE,huff_2yr,S05847TTTT,0.09,900,,30,30,0.413,,70
SN05820,177952.078,550596.563,녹지,TRUE,huff_2yr,S05819TTTT,0.055053,550.53,,23.463,23.464,0.3,,0
SN05821,177986.234,550594.8,단독주택,FALSE,huff_2yr,SD05820,0.062058,620.58,,24.911,24.912,0.3,,90
SN05822,178012.172,550596.7,단독주택,FALSE,huff_2yr,SD05821,0.09,900,,30,30,0.3,,90
SN05823,178041.063,550595.2,단독주택,FALSE,huff_2yr,SN05822,0.079409,794.09,,28.18,28.179,0.3,,90
SN05824,178070.453,550594,단독주택,FALSE,huff_2yr,SD05823,0.045172,451.72,,21.254,21.253,0.3,,90
SN05836,178436.578,550590.5,단독주택,FALSE,huff_2yr,SD05837,0.025225,252.25,,15.882,15.883,0.397,,90
SN05837,178462.141,550591.3,단독주택,FALSE,huff_2yr,SD05838,0.042525,425.25,,20.622,20.621,0.397,,90
SN05838,178492.875,550590,단독주택,FALSE,huff_2yr,SD05839,0.049393,493.93,,22.225,22.224,0.397,,90
SN05839,178523.609,550593.6,단독주택,FALSE,huff_2yr,SN05840,0.069184,691.84,,26.303,26.303,0.397,,90
SN05840,178552.172,550596.7,교육시설,FALSE,huff_2yr,SN05841,0.09,900,,30,30,0.397,,70
SN05841,178582.172,550596.7,교육시설,FALSE,huff_2yr,S05842FFTT,0.09,900,,30,30,0.397,,70
SN05919,177931.281,550562.938,녹지,TRUE,huff_2yr,OF48,0.029844,298.44,,17.276,17.275,0.3,,0
SN05920,177951.422,550566.7,녹지,TRUE,huff_2yr,SN05919,0.045661,456.61,,21.368,21.369,0.3,,0
SN05921,177982.2,550566.7,단독주택,FALSE,huff_2yr,SD05920,0.089831,898.31,,29.972,29.972,0.3,,90
SN05922,178012.172,550566.7,단독주택,FALSE,huff_2yr,SD05921,0.09,900,,30,30,0.3,,90
SN05923,178042.172,550566.7,단독주택,FALSE,huff_2yr,SN05922,0.09,900,,30,30,0.3,,90
